"taxon_key","scientific_name","common_name","phylum","sub_phylum","super_class","class","super_order","order","suborder_infraorder","family","genus","species","comments_names","is_retired","taxon_group_id","taxon_level_id","functional_group_id","commercial_group_id","commercial","isscaap_id","cell_id","super_target","fb_spec_code","slb_spec_code","cla_code","ord_code","fam_code","gen_code","spe_code","slb_cla_code","slb_ord_code","slb_fam_code","slb_gen_code","is_use","is_taxa_used","is_mariculture_only","is_baltic_only","sl_max","slbl_max_type","sl_max_2","comments_sl_max","tl","se_tl","comments_tl","lat_north","lat_south","min_depth","max_depth","loo","woo","k","a","b","comments_growth","has_habitat_index","has_map","map_year","vulnerability","resilience","updated_by","date_updated","lineage","true_min_depth","true_max_depth"
600216,"Makaira nigricans","Blue marlin","Chordata","Vertebrata","Osteichthyes","Actinopterygii","NA","Perciformes","NA","Istiophoridae","Makaira","nigricans","Changed common name from Atlantic blue marlin to Blue marlin (Sept 26, 2012)",f,1,6,3,4,1,36,560,2,216,,6,60,419,189,216,,,,,f,t,f,f,410,"",378,"",4.49,0.29,"",45,-40,0,9999,410,569846,0.27,0,3.11,"SLmax from Estimates table; SLinf from SLmax of Estimates table; K from Estimates table.",t,t,,"51.7","Medium","Deng","2018-10-09","Chordata.Vertebrata.Osteichthyes.Actinopterygii.NA.Perciformes.NA.Istiophoridae.Makaira.Nigricans","",""
600364,"Pomatomus saltatrix","Bluefish","Chordata","Vertebrata","Osteichthyes","Actinopterygii","NA","Perciformes","NA","Pomatomidae","Pomatomus","saltatrix","",f,1,6,3,3,1,34,665,2,364,,6,60,311,192,364,,,,,f,t,f,f,113,"",96,"",4.53,0.3,"",45,-44,0,9999,113.16,13150,0.19,0.01,2.96,"SLmax from Estimates table; SLinf from SLmax of Estimates table; K from Estimates table.",t,t,,"58.55","Medium","Deng","2018-10-09","Chordata.Vertebrata.Osteichthyes.Actinopterygii.NA.Perciformes.NA.Pomatomidae.Pomatomus.Saltatrix","",""
600218,"Makaira mazara","Indo-Pacific blue marlin","Chordata","Vertebrata","Osteichthyes","Actinopterygii","NA","Perciformes","NA","Istiophoridae","Makaira","mazara","",f,1,6,3,4,1,36,562,2,218,,6,60,419,189,218,,,,,f,t,f,f,410,"",,"",4.46,0.89,"",45,-45,0,9999,410,,0.18,,,"SLmax_old; SLinf from SLmax of Estimates table; K from Estimates table.",t,t,,"70.43","Low","Deng","2018-10-09","Chordata.Vertebrata.Osteichthyes.Actinopterygii.NA.Perciformes.NA.Istiophoridae.Makaira.Mazara","",""
600220,"Tetrapturus pfluegeri","Longbill spearfish","Chordata","Vertebrata","Osteichthyes","Actinopterygii","NA","Perciformes","NA","Istiophoridae","Tetrapturus","pfluegeri","",f,1,6,3,4,1,36,564,2,220,,6,60,419,4881,220,,,,,f,t,f,f,248,"",,"",4.4,0.38,"",44,-33,0,9999,247.65,,0.37,,,"SLmax from Estimates table; SLinf from SLmax of Estimates table; K from Estimates table.",t,t,,"50.18","Medium","Deng","2018-10-09","Chordata.Vertebrata.Osteichthyes.Actinopterygii.NA.Perciformes.NA.Istiophoridae.Tetrapturus.Pfluegeri","",""
601823,"Tetrapturus belone","Mediterranean spearfish","Chordata","Vertebrata","Osteichthyes","Actinopterygii","NA","Perciformes","NA","Istiophoridae","Tetrapturus","belone","",f,1,6,3,4,2,36,,2,1823,,6,60,419,4881,1823,,,,,f,f,f,f,197,"",,"",4.5,0.8,"",46,30,0,9999,196.8,,0.43,,,"SLmax from Estimates table; SLinf from SLmax of Estimates table; K from Estimates table.",t,t,,"46.78","Low","Deng","2018-10-09","Chordata.Vertebrata.Osteichthyes.Actinopterygii.NA.Perciformes.NA.Istiophoridae.Tetrapturus.Belone","",""
600875,"Carcharhinus longimanus","Oceanic whitetip shark","Chordata","Vertebrata","Chondrichthyes","Elasmobranchii","NA","Carcharhiniformes","NA","Carcharhinidae","Carcharhinus","longimanus","",f,1,6,20,9,1,38,850,4,875,,4,8,11,1358,875,,,,,f,t,f,f,328,"",,"",4.16,0.36,"",46,-43,0,9999,328,535271,0.08,0.01,3.06,"SLmax from Estimates table; SLinf from SLmax of Estimates table; K from Estimates table.",t,t,,"74.95","Very low","Deng","2018-10-09","Chordata.Vertebrata.Chondrichthyes.Elasmobranchii.NA.Carcharhiniformes.NA.Carcharhinidae.Carcharhinus.Longimanus","",""
600303,"Cololabis saira","Pacific saury","Chordata","Vertebrata","Osteichthyes","Actinopterygii","NA","Beloniformes","NA","Scomberesocidae","Cololabis","saira","",f,1,6,2,12,1,34,615,1,303,,6,51,208,6838,303,,,,,f,t,f,f,40,"",,"",3.71,0.44,"",67,18,0,9999,40,267,0.48,0,3.15,"SLmax from Estimates table; SLinf from SLmax of Estimates table; K from Estimates table.",t,t,,"32.37","High","Deng","2018-10-09","Chordata.Vertebrata.Osteichthyes.Actinopterygii.NA.Beloniformes.NA.Scomberesocidae.Cololabis.Saira","",""
600146,"Thunnus obesus","Bigeye tuna","Chordata","Vertebrata","Osteichthyes","Actinopterygii","NA","Perciformes","NA","Scombridae","Thunnus","obesus","",f,1,6,3,4,1,36,524,2,146,,6,60,416,8961,146,,,,,f,t,f,f,205,"",229,"",4.49,,"",45,-43,0,9999,198,93964,0.19,0.01,3.01,"SLmax from Estimates table; SLinf from average of observed data for species; K from theta and average SLinf.",t,t,,"72.36","Medium","Deng","2018-10-09","Chordata.Vertebrata.Osteichthyes.Actinopterygii.NA.Perciformes.NA.Scombridae.Thunnus.Obesus","",""
601584,"Alosa sapidissima","American shad","Chordata","Vertebrata","Osteichthyes","Actinopterygii","NA","Clupeiformes","NA","Clupeidae","Alosa","sapidissima","",f,1,6,2,2,1,24,1017,1,1584,,6,28,43,4924,1584,,,,,f,t,f,f,61,"",,"",3.48,0.32,"",60,22,0,9999,61.41,1538,0.2,0.01,2.99,"SLmax from Estimates table; SLinf from SLmax of Estimates table; K from Estimates table.",t,t,,"50.69","Low","Deng","2018-10-09","Chordata.Vertebrata.Osteichthyes.Actinopterygii.NA.Clupeiformes.NA.Clupeidae.Alosa.Sapidissima","",""
600243,"Oncorhynchus nerka","Sockeye salmon","Chordata","Vertebrata","Osteichthyes","Actinopterygii","NA","Salmoniformes","NA","Salmonidae","Oncorhynchus","nerka","",f,1,6,2,6,1,23,580,1,243,,6,36,76,2445,243,,,,,f,t,f,f,76,"",,"",3.54,0.16,"",72,42,0,9999,76.44,,0.47,,,"SLmax from Estimates table; SLinf from SLmax of Estimates table; K from Estimates table.",t,t,,"31.84","Medium","Deng","2018-10-09","Chordata.Vertebrata.Osteichthyes.Actinopterygii.NA.Salmoniformes.NA.Salmonidae.Oncorhynchus.Nerka","",""
600107,"Katsuwonus pelamis","Skipjack tuna","Chordata","Vertebrata","Osteichthyes","Actinopterygii","NA","Perciformes","NA","Scombridae","Katsuwonus","pelamis","",f,1,6,3,4,1,36,496,2,107,,6,60,416,4643,107,,,,,f,t,f,f,102,"",69,"",4.43,0.47,"",63,-47,0,9999,74,14780,0.75,0.01,3.11,"SLmax from Estimates table; SLinf from average of observed data for species; K from theta and average SLinf.",t,t,,"40.5","Medium","Deng","2018-10-09","Chordata.Vertebrata.Osteichthyes.Actinopterygii.NA.Perciformes.NA.Scombridae.Katsuwonus.Pelamis","",""
600366,"Trachurus japonicus","Japanese jack mackerel","Chordata","Vertebrata","Osteichthyes","Actinopterygii","NA","Perciformes","NA","Carangidae","Trachurus","japonicus","",f,1,6,5,3,1,37,666,3,366,,6,60,314,3831,366,,,,,f,t,t,f,41,"",,"",3.4,0.45,"",46,17,0,9999,41,,0.31,,,"SLmax from Estimates table; SLinf from SLmax of Estimates table; K from Estimates table.",t,t,,"32.31","High","Deng","2018-10-09","Chordata.Vertebrata.Osteichthyes.Actinopterygii.NA.Perciformes.NA.Carangidae.Trachurus.Japonicus","",""
600256,"Thaleichthys pacificus","Eulachon","Chordata","Vertebrata","Osteichthyes","Actinopterygii","NA","Osmeriformes","NA","Osmeridae","Thaleichthys","pacificus","",f,1,6,1,6,1,23,591,1,256,,6,35,80,7428,256,,,,,f,t,f,f,28,"",,"",3.24,0.32,"",62,36,0,9999,27.88,135,0.34,0,3.12,"SLmax from Estimates table; SLinf from SLmax of Estimates table; K from Estimates table.",t,t,,"32.71","Medium","Deng","2018-10-09","Chordata.Vertebrata.Osteichthyes.Actinopterygii.NA.Osmeriformes.NA.Osmeridae.Thaleichthys.Pacificus","",""
601664,"Engraulis mordax","Californian anchovy","Chordata","Vertebrata","Osteichthyes","Actinopterygii","NA","Clupeiformes","NA","Engraulidae","Engraulis","mordax","",f,1,6,1,1,1,35,1038,1,1664,,6,28,454,498,1664,,,,,f,t,f,f,25,"",,"",2.96,0.3,"",55,21,0,9999,13,15,0.55,0.01,3.08,"SLmax from Estimates table; SLinf from average of observed data for species; K from theta and average SLinf.",t,t,,"32.69","Medium","Deng","2018-10-09","Chordata.Vertebrata.Osteichthyes.Actinopterygii.NA.Clupeiformes.NA.Engraulidae.Engraulis.Mordax","",""
600203,"Boops boops","Bogue","Chordata","Vertebrata","Osteichthyes","Actinopterygii","NA","Perciformes","NA","Sparidae","Boops","boops","",f,1,6,5,3,1,33,551,3,203,,6,60,330,1039,203,,,,,f,t,f,f,32,"",31,"",2.79,0.04,"",63,-16,0,9999,32.26,356,0.21,0.01,3.01,"SLmax from Estimates table; SLinf from SLmax of Estimates table; K from Estimates table.",t,t,,"44.51","Medium","Deng","2018-10-09","Chordata.Vertebrata.Osteichthyes.Actinopterygii.NA.Perciformes.NA.Sparidae.Boops.Boops","",""
690296,"Doryteuthis gahi","Patagonian squid","Mollusca","NA","NA","Cephalopoda","Coleoidea","Teuthida","NA","Loliginidae","Doryteuthis","gahi","changed from Loligo to Doryteuthis (03/2017)",f,3,6,25,12,1,57,1973,5,,57947,901063,910267,901915,925027,957947,1063,10267,1915,7848,f,t,f,f,28,"ML",,"",3.2,0.4,"",0,-60,0,9999,,,0.33,,,"",t,t,,"","","Deng","2018-10-09","Mollusca.NA.NA.Cephalopoda.Coleoidea.Teuthida.NA.Loliginidae.Doryteuthis.Gahi","",""
600993,"Decapterus macarellus","Mackerel scad","Chordata","Vertebrata","Osteichthyes","Actinopterygii","NA","Perciformes","NA","Carangidae","Decapterus","macarellus","",f,1,6,2,3,2,37,879,1,993,,6,60,314,10590,993,,,,,f,f,f,f,40,"",,"",3.96,0.24,"",54,-46,0,9999,39.88,832,1.2,0.01,2.98,"SLmax from Estimates table; SLinf from SLmax of Estimates table; K from Estimates table.",t,t,,"22.51","High","Deng","2018-10-09","Chordata.Vertebrata.Osteichthyes.Actinopterygii.NA.Perciformes.NA.Carangidae.Decapterus.Macarellus","",""
601663,"Engraulis japonicus","Japanese anchovy","Chordata","Vertebrata","Osteichthyes","Actinopterygii","NA","Clupeiformes","NA","Engraulidae","Engraulis","japonicus","",f,1,6,1,1,1,35,1037,1,1663,,6,28,454,498,1663,,,,,f,t,f,f,15,"",,"",3.14,0.15,"",50,-7,0,9999,23,81,0.6,0,3.12,"SLmax from Estimates table; SLinf from average of observed data for species; K from theta and average SLinf.",t,t,,"14.63","High","Deng","2018-10-09","Chordata.Vertebrata.Osteichthyes.Actinopterygii.NA.Clupeiformes.NA.Engraulidae.Engraulis.Japonicus","",""
600066,"Engraulis encrasicolus","European anchovy","Chordata","Vertebrata","Osteichthyes","Actinopterygii","NA","Clupeiformes","NA","Engraulidae","Engraulis","encrasicolus","",f,1,6,1,1,1,35,469,1,66,,6,28,454,498,66,,,,,f,t,f,f,20,"",18,"",3.11,0.45,"",62,-37,0,9999,15,21,0.92,0,3.08,"SLmax_old; SLinf from average of observed data for species; K from theta and average SLinf.",t,t,,"23.87","Medium","Deng","2018-10-09","Chordata.Vertebrata.Osteichthyes.Actinopterygii.NA.Clupeiformes.NA.Engraulidae.Engraulis.Encrasicolus","",""
600368,"Trachurus symmetricus","Pacific jack mackerel","Chordata","Vertebrata","Osteichthyes","Actinopterygii","NA","Perciformes","NA","Carangidae","Trachurus","symmetricus","",f,1,6,2,3,1,37,668,1,368,,6,60,314,3831,368,,,,,f,t,f,f,64,"",72,"",3.57,0.2,"",65,13,0,9999,64.4,2169,0.14,0.01,2.95,"SLmax from Estimates table; SLinf from SLmax of Estimates table; K from Estimates table.",t,t,,"29.99","Low","Deng","2018-10-09","Chordata.Vertebrata.Osteichthyes.Actinopterygii.NA.Perciformes.NA.Carangidae.Trachurus.Symmetricus","",""
601502,"Sardinella albella","White sardinella","Chordata","Vertebrata","Osteichthyes","Actinopterygii","NA","Clupeiformes","NA","Clupeidae","Sardinella","albella","",f,1,6,16,2,,35,,,1502,,6,28,43,3475,1502,,,,,t,t,,f,14,"",,"",2.62,0.14,"from food items",32,-28,0,50,13.6,,1.2,0.0115,2.89,"",t,t,2019,"10","High","Deng","2019-11-16","Chordata.Vertebrata.Osteichthyes.Actinopterygii.NA.Clupeiformes.NA.Clupeidae.Sardinella.Albella","",""
600253,"Osmerus mordax mordax","Rainbow smelt","Chordata","Vertebrata","Osteichthyes","Actinopterygii","NA","Osmeriformes","NA","Osmeridae","Osmerus","mordax mordax","",f,1,6,1,6,1,23,589,1,253,,6,35,80,4952,253,,,,,f,t,f,f,28,"",,"",3,0.02,"",73,35,0,9999,28.09,141,0.41,0,3.1,"SLmax from Estimates table; SLinf from SLmax of Estimates table; K from Estimates table.",t,t,,"38.09","Medium","Deng","2018-10-09","Chordata.Vertebrata.Osteichthyes.Actinopterygii.NA.Osmeriformes.NA.Osmeridae.Osmerus.MordaxMordax","",""
601520,"Clupea pallasii pallasii","Pacific herring","Chordata","Vertebrata","Osteichthyes","Actinopterygii","NA","Clupeiformes","NA","Clupeidae","Clupea","pallasii pallasii","",f,1,6,2,2,1,35,1012,1,1520,,6,28,43,1604,1520,,,,,f,t,f,f,39,"",31,"",3.16,0.19,"",77,33,0,9999,32,317,0.62,0.01,3.07,"SLmax from Estimates table; SLinf from average of observed data for species; K from theta and average SLinf.",t,t,,"28.05","Medium","Deng","2018-10-09","Chordata.Vertebrata.Osteichthyes.Actinopterygii.NA.Clupeiformes.NA.Clupeidae.Clupea.PallasiiPallasii","",""
690430,"Nototodarus sloanii","Wellington flying squid","Mollusca","NA","NA","Cephalopoda","Coleoidea","Teuthida","NA","Ommastrephidae","Nototodarus","sloanii","",f,3,6,25,12,1,57,2030,5,,57261,901063,910267,901920,910613,957261,1063,10267,1920,10613,f,t,f,f,42,"ML",,"",3.2,0.14,"",-15,-51,0,9999,,,,,,"",t,t,,"","","Deng","2018-10-09","Mollusca.NA.NA.Cephalopoda.Coleoidea.Teuthida.NA.Ommastrephidae.Nototodarus.Sloanii","",""
690198,"Todarodes pacificus","Japanese flying squid","Mollusca","NA","NA","Cephalopoda","Coleoidea","Teuthida","NA","Ommastrephidae","Todarodes","pacificus","",f,3,6,25,12,1,57,1931,5,,58009,901063,910267,901920,916207,958009,1063,10267,1920,16207,f,t,f,f,27,"",,"",4.28,0.75,"",60,20,0,9999,,,3.08,,,"",t,t,,"","","Deng","2018-10-09","Mollusca.NA.NA.Cephalopoda.Coleoidea.Teuthida.NA.Ommastrephidae.Todarodes.Pacificus","",""
605382,"Trachurus capensis","Cape horse mackerel","Chordata","Vertebrata","Osteichthyes","Actinopterygii","NA","Perciformes","NA","Carangidae","Trachurus","capensis","",f,1,6,2,3,1,37,1352,1,5382,,6,60,314,3831,5382,,,,,f,t,f,f,55,"",,"",3.47,0.5,"",14,-40,0,9999,54.61,1319,0.21,0.01,2.93,"SLmax from Estimates table; SLinf from SLmax of Estimates table; K from Estimates table.",t,t,,"60.48","Medium","Deng","2018-10-09","Chordata.Vertebrata.Osteichthyes.Actinopterygii.NA.Perciformes.NA.Carangidae.Trachurus.Capensis","",""
600502,"Sebastes entomelas","Widow rockfish","Chordata","Vertebrata","Osteichthyes","Actinopterygii","NA","Scorpaeniformes","NA","Sebastidae","Sebastes","entomelas","",f,1,6,2,8,1,33,768,1,502,,6,59,573,2902,502,,,,,f,t,f,f,49,"",,"",3.7,0.26,"",60,32,0,9999,49.2,1553,0.09,0.01,3.08,"SLmax from Estimates table; SLinf from SLmax of Estimates table; K from Estimates table.",t,t,,"64.5","Very low","Deng","2018-10-09","Chordata.Vertebrata.Osteichthyes.Actinopterygii.NA.Scorpaeniformes.NA.Sebastidae.Sebastes.Entomelas","",""
605923,"Pseudocarcharias kamoharai","Crocodile shark","Chordata","Vertebrata","Chondrichthyes","Elasmobranchii","NA","Lamniformes","NA","Pseudocarchariidae","Pseudocarcharias","kamoharai","",f,1,6,20,9,2,38,,4,5923,,4,7,556,4978,5923,,,,,f,f,f,f,90,"",,"",4.21,0.6,"",40,-40,0,9999,90.2,4901,,0,3.12,"SLmax from Estimates table; SLinf from SLmax of Estimates table; .",t,f,,"54.09","Very low","Deng","2018-10-09","Chordata.Vertebrata.Chondrichthyes.Elasmobranchii.NA.Lamniformes.NA.Pseudocarchariidae.Pseudocarcharias.Kamoharai","",""
600142,"Thunnus alalunga","Albacore","Chordata","Vertebrata","Osteichthyes","Actinopterygii","NA","Perciformes","NA","Scombridae","Thunnus","alalunga","",f,1,6,3,4,1,36,520,2,142,,6,60,416,8961,142,,,,,f,t,f,f,136,"",134,"",4.3,0.2,"",59,-46,0,9999,133,36231,0.17,0.02,2.98,"SLmax from Estimates table; SLinf from average of observed data for species; K from theta and average SLinf.",t,t,,"58.4","Medium","Deng","2018-10-09","Chordata.Vertebrata.Osteichthyes.Actinopterygii.NA.Perciformes.NA.Scombridae.Thunnus.Alalunga","",""
602535,"Alopias vulpinus","Thresher","Chordata","Vertebrata","Chondrichthyes","Elasmobranchii","NA","Lamniformes","NA","Alopiidae","Alopias","vulpinus","Changed common name from Thintail thresher to Thresher (Sept 26, 2012)",f,1,6,20,9,1,38,1154,4,2535,,4,7,486,6653,2535,,,,,f,t,f,f,623,"",,"",4.5,,"",67,-58,0,9999,623.2,836824,0.12,0.01,2.86,"SLmax from Estimates table; SLinf from SLmax of Estimates table; K from Estimates table.",t,t,,"65.4","Very low","Deng","2018-10-09","Chordata.Vertebrata.Chondrichthyes.Elasmobranchii.NA.Lamniformes.NA.Alopiidae.Alopias.Vulpinus","",""
600474,"Champsocephalus gunnari","Mackerel icefish","Chordata","Vertebrata","Osteichthyes","Actinopterygii","NA","Perciformes","NA","Channichthyidae","Champsocephalus","gunnari","",f,1,6,2,3,1,34,745,1,474,,6,60,384,2183,474,,,,,f,t,f,f,54,"",,"",3.23,0.17,"",-47,-72,0,9999,54.12,1164,0.21,0,3.39,"SLmax from Estimates table; SLinf from SLmax of Estimates table; K from Estimates table.",t,t,,"35.26","Medium","Deng","2018-10-09","Chordata.Vertebrata.Osteichthyes.Actinopterygii.NA.Perciformes.NA.Channichthyidae.Champsocephalus.Gunnari","",""
600088,"Lamna nasus","Porbeagle","Chordata","Vertebrata","Chondrichthyes","Elasmobranchii","NA","Lamniformes","NA","Lamnidae","Lamna","nasus","",f,1,6,20,9,1,38,483,4,88,,4,7,9,616,88,,,,,f,t,f,f,287,"",,"",4.57,,"",76,-60,0,9999,287,277207,0.08,0.01,3.02,"SLmax from Estimates table; SLinf from SLmax of Estimates table; K from Estimates table.",t,t,,"86.11","Very low","Deng","2018-10-09","Chordata.Vertebrata.Chondrichthyes.Elasmobranchii.NA.Lamniformes.NA.Lamnidae.Lamna.Nasus","",""
600252,"Mallotus villosus","Capelin","Chordata","Vertebrata","Osteichthyes","Actinopterygii","NA","Osmeriformes","NA","Osmeridae","Mallotus","villosus","",f,1,6,1,6,1,23,588,1,252,,6,35,80,1551,252,,,,,f,t,f,f,18,"",20,"",3.15,0.09,"",79,33,0,9999,17.89,32,0.44,0,3.12,"SLmax from Estimates table; SLinf from SLmax of Estimates table; K from Estimates table.",t,t,,"22.89","Medium","Deng","2018-10-09","Chordata.Vertebrata.Osteichthyes.Actinopterygii.NA.Osmeriformes.NA.Osmeridae.Mallotus.Villosus","",""
602534,"Alopias superciliosus","Bigeye thresher","Chordata","Vertebrata","Chondrichthyes","Elasmobranchii","NA","Lamniformes","NA","Alopiidae","Alopias","superciliosus","",f,1,6,20,9,1,38,1153,4,2534,,4,7,486,6653,2534,,,,,f,t,f,f,400,"",,"",4.51,,"",46,-40,0,9999,400.14,419215,0.09,0.01,2.91,"SLmax from Estimates table; SLinf from SLmax of Estimates table; K from Estimates table.",t,t,,"78.71","Very low","Deng","2018-10-09","Chordata.Vertebrata.Chondrichthyes.Elasmobranchii.NA.Lamniformes.NA.Alopiidae.Alopias.Superciliosus","",""
600752,"Isurus oxyrinchus","Shortfin mako","Chordata","Vertebrata","Chondrichthyes","Elasmobranchii","NA","Lamniformes","NA","Lamnidae","Isurus","oxyrinchus","",f,1,6,20,9,1,38,832,4,752,,4,7,9,6652,752,,,,,f,t,f,f,392,"",458,"",4.5,,"",64,-50,0,9999,321,253928,0.07,0.01,3.03,"SLmax_old; SLinf from average of observed data for species; K from theta and average SLinf.",t,t,,"85.56","Very low","Deng","2018-10-09","Chordata.Vertebrata.Chondrichthyes.Elasmobranchii.NA.Lamniformes.NA.Lamnidae.Isurus.Oxyrinchus","",""
600226,"Xiphias gladius","Swordfish","Chordata","Vertebrata","Osteichthyes","Actinopterygii","NA","Perciformes","NA","Xiphiidae","Xiphias","gladius","",f,1,6,3,4,1,36,566,2,226,,6,60,417,2618,226,,,,,f,t,f,f,449,"",,"",4.53,0.17,"",61,-50,0,9999,264,161455,0.1,0,3.15,"SLmax from Estimates table; SLinf from average of observed data for species; K from theta and average SLinf.",t,t,,"71.62","Low","Deng","2018-10-09","Chordata.Vertebrata.Osteichthyes.Actinopterygii.NA.Perciformes.NA.Xiphiidae.Xiphias.Gladius","",""
600217,"Istiompax indica","Black marlin","Chordata","Vertebrata","Osteichthyes","Actinopterygii","NA","Perciformes","NA","Istiophoridae","Istiompax","indica","Changed from Makaira indica to Istiompax indica (Sept 14, 2012)",f,1,6,3,4,1,36,561,2,217,,6,60,419,4043,217,,,,,f,t,f,f,452,"",409,"",4.5,0.41,"",44,-47,0,9999,452.45,861747,0.47,0,3.12,"SLmax from Estimates table; SLinf from SLmax of Estimates table; K from Estimates table.",t,t,,"43.85","Medium","Deng","2018-10-09","Chordata.Vertebrata.Osteichthyes.Actinopterygii.NA.Perciformes.NA.Istiophoridae.Istiompax.Indica","",""
600147,"Thunnus thynnus","Atlantic bluefin tuna","Chordata","Vertebrata","Osteichthyes","Actinopterygii","NA","Perciformes","NA","Scombridae","Thunnus","thynnus","",f,1,6,3,4,1,36,525,2,147,,6,60,416,8961,147,,,,,f,t,t,f,376,"",282,"",4.45,0.75,"",72,-58,0,9999,342,498217,0.08,0.01,3.01,"SLmax from Estimates table; SLinf from average of observed data for species; K from theta and average SLinf.",t,t,,"82.35","Low","Deng","2018-10-09","Chordata.Vertebrata.Osteichthyes.Actinopterygii.NA.Perciformes.NA.Scombridae.Thunnus.Thynnus","",""
606978,"Magnisudis prionosa","Southern barracudina","Chordata","Vertebrata","Osteichthyes","Actinopterygii","NA","Aulopiformes","NA","Paralepididae","Magnisudis","prionosa","",f,1,6,18,12,,34,,,6978,,6,39,169,2576,6978,,,,,,,,f,49.665,"",,"",6,,"",-20,-60,0,9999,,,,,,"",t,f,,"44.37","Medium","","2018-10-09","Chordata.Vertebrata.Osteichthyes.Actinopterygii.NA.Aulopiformes.NA.Paralepididae.Magnisudis.Prionosa","",""
600912,"Sphyrna lewini","Scalloped hammerhead","Chordata","Vertebrata","Chondrichthyes","Elasmobranchii","NA","Carcharhiniformes","NA","Sphyrnidae","Sphyrna","lewini","",f,1,6,20,9,1,38,863,4,912,,4,8,12,30,912,,,,,f,t,f,f,353,"",,"",4.08,0.45,"",46,-36,0,9999,352.6,366387,0.11,0,3.15,"SLmax from Estimates table; SLinf from SLmax of Estimates table; K from Estimates table.",t,t,,"81.26","Low","Deng","2018-10-09","Chordata.Vertebrata.Chondrichthyes.Elasmobranchii.NA.Carcharhiniformes.NA.Sphyrnidae.Sphyrna.Lewini","",""
690271,"Illex illecebrosus","Northern shortfin squid","Mollusca","NA","NA","Cephalopoda","Coleoidea","Teuthida","NA","Ommastrephidae","Illex","illecebrosus","",f,3,6,25,12,1,57,1961,5,,58129,901063,910267,901920,906759,958129,1063,10267,1920,6759,f,t,f,f,27,"ML",,"",3.98,0.65,"",90,26,0,9999,,,0.73,,,"",t,t,,"","","Deng","2018-10-09","Mollusca.NA.NA.Cephalopoda.Coleoidea.Teuthida.NA.Ommastrephidae.Illex.Illecebrosus","",""
