taxon_key,scientific_name,common_name,functional_group_id,commercial_group_id,fg_name,cg_name
601872,Arctogadus glacialis,Arctic cod,18,5,Large reef assoc. fish (>=90 cm),Cod-likes
600861,Carcharhinus amblyrhynchos,Blacktail reef shark,20,9,Large sharks (>=90 cm),Sharks & rays
601696,Atherina boyeri,Big-scale sand smelt,4,12,Small demersals (<30 cm),Other fishes & inverts
600779,Apristurus profundorum,Deep-water catshark,19,9,Small to medium sharks (<90 cm),Sharks & rays
601477,Sardinops sagax,South American pilchard,2,2,Medium pelagics (30 - 89 cm),Herring-likes
600260,Harpadon nehereus,Bombay-duck,14,12,Medium benthopelagics (30 - 89 cm),Other fishes & inverts
600135,Scomberomorus semifasciatus,Broad-barred king mackerel,3,3,Large pelagics (>=90 cm),Perch-likes
606951,Bathyraja meridionalis,Dark-belly skate,22,9,Large rays (>=90 cm),Sharks & rays
604589,Lateolabrax japonicus,Japanese seabass,17,3,Medium reef assoc. fish (30 - 89 cm),Perch-likes
607132,Coelorinchus marinii,Marini's grenadier,14,5,Medium benthopelagics (30 - 89 cm),Cod-likes
606950,Bathyraja maccaini,McCain's skate,22,9,Large rays (>=90 cm),Sharks & rays
606952,Bathyraja murrayi,Murray's skate,21,9,Small to medium rays (<90 cm),Sharks & rays
600510,Pleurogrammus azonus,Okhotsk atka mackerel,5,8,Medium demersals (30 - 89 cm),Scorpionfishes
606025,Balistapus undulatus,Orange-lined triggerfish,17,12,Medium reef assoc. fish (30 - 89 cm),Other fishes & inverts
600058,Coris julis,Rainbow wrasse,17,3,Medium reef assoc. fish (30 - 89 cm),Perch-likes
600484,Genypterus maculatus,Black cusk-eel,5,12,Medium demersals (30 - 89 cm),Other fishes & inverts
601616,Nematalosa nasus,Bloch's gizzard shad,1,2,Small pelagics (<30 cm),Herring-likes
602540,Mustelus henlei,Brown smooth-hound,19,9,Small to medium sharks (<90 cm),Sharks & rays
601754,Diplodus vulgaris,Common two-banded seabream,14,3,Medium benthopelagics (30 - 89 cm),Perch-likes
600104,Grammatorcynus bilineatus,Double-lined mackerel,18,3,Large reef assoc. fish (>=90 cm),Perch-likes
602539,Mustelus canis,Dusky smooth-hound,20,9,Large sharks (>=90 cm),Sharks & rays
607931,Crenidens crenidens,Karanteen seabream,4,3,Small demersals (<30 cm),Perch-likes
609000,Hydrolagus mirabilis,Large-eyed rabbitfish,21,9,Small to medium rays (<90 cm),Sharks & rays
600121,Scomberomorus commerson,Narrow-barred Spanish mackerel,3,3,Large pelagics (>=90 cm),Perch-likes
600139,Squalus acanthias,Picked dogfish,20,9,Large sharks (>=90 cm),Sharks & rays
605606,Epibulus insidiator,Sling-jaw wrasse,17,3,Medium reef assoc. fish (30 - 89 cm),Perch-likes
601022,Diodon hystrix,Spotted porcupinefish,17,12,Medium reef assoc. fish (30 - 89 cm),Other fishes & inverts
603611,Pseudopentaceros richardsoni,Pelagic armourhead,2,3,Medium pelagics (30 - 89 cm),Perch-likes
606552,Diodon liturosus,Black-blotched porcupinefish,17,12,Medium reef assoc. fish (30 - 89 cm),Other fishes & inverts
601133,Anchoa hepsetus,Broad-striped anchovy,1,1,Small pelagics (<30 cm),Anchovies
600257,Glossanodon semifasciatus,Deep-sea smelt,13,6,Small benthopelagics (<30 cm),"Salmon, smelts, etc"
600555,Encrasicholina devisi,Devis' anchovy,1,1,Small pelagics (<30 cm),Anchovies
606358,Chirocentrus dorab,Dorab wolf-herring,15,2,Large benthopelagics (>=90 cm),Herring-likes
600438,Dentex macrophthalmus,Large-eye dentex,14,3,Medium benthopelagics (30 - 89 cm),Perch-likes
606465,Epinephelus coioides,Orange-spotted grouper,18,3,Large reef assoc. fish (>=90 cm),Perch-likes
605801,Gerres oblongus,Slender silver-biddy,17,3,Medium reef assoc. fish (30 - 89 cm),Perch-likes
600578,Stolephorus waitei,Spotty-face anchovy,1,1,Small pelagics (<30 cm),Anchovies
600531,Stephanolepis cirrhifer,Threadsail filefish,4,12,Small demersals (<30 cm),Other fishes & inverts
600087,Etelis carbunculus,Deep-water red snapper,6,3,Large demersals (>=90 cm),Perch-likes
605996,Gerres oyena,Common silver-biddy,4,3,Small demersals (<30 cm),Perch-likes
601833,Gymnocranius griseus,Grey large-eye bream,17,3,Medium reef assoc. fish (30 - 89 cm),Perch-likes
600571,Stolephorus insularis,Hardenberg's anchovy,1,1,Small pelagics (<30 cm),Anchovies
601837,Gymnocranius euanus,Japanese large-eye bream,17,3,Medium reef assoc. fish (30 - 89 cm),Perch-likes
606537,Girella punctata,Largescale blackfish,14,3,Medium benthopelagics (30 - 89 cm),Perch-likes
600370,Exyrias belissimus,Mud reef-goby,16,3,Small reef assoc. fish (<30 cm),Perch-likes
607699,Gerres longirostris,Strongspine silver-biddy,5,3,Medium demersals (30 - 89 cm),Perch-likes
605404,Hemiramphus far,Black-barred halfbeak,17,12,Medium reef assoc. fish (30 - 89 cm),Other fishes & inverts
607703,Plectorhinchus gaterinus,Blackspotted rubberlip,17,3,Medium reef assoc. fish (30 - 89 cm),Perch-likes
605679,Chromis viridis,Blue green damselfish,16,3,Small reef assoc. fish (<30 cm),Perch-likes
601834,Gymnocranius grandoculis,Blue-lined large-eye bream,17,3,Medium reef assoc. fish (30 - 89 cm),Perch-likes
604611,Siganus corallinus,Blue-spotted spinefoot,17,3,Medium reef assoc. fish (30 - 89 cm),Perch-likes
601142,Haemulon steindachneri,Chere-chere grunt,16,3,Small reef assoc. fish (<30 cm),Perch-likes
601826,Merluccius paradoxus,Deep-water Cape hake,12,5,Large bathydemersals (>=90 cm),Cod-likes
604625,Siganus lineatus,Golden-lined spinefoot,17,3,Medium reef assoc. fish (30 - 89 cm),Perch-likes
605781,Cheilodipterus macrodon,Large toothed cardinalfish,16,3,Small reef assoc. fish (<30 cm),Perch-likes
604761,Lagocephalus sceleratus,Silver-cheeked toadfish,18,12,Large reef assoc. fish (>=90 cm),Other fishes & inverts
604824,Otolithes ruber,Tigertooth croaker,14,3,Medium benthopelagics (30 - 89 cm),Perch-likes
600259,Lampanyctodes hectoris,Hector's lanternfish,1,12,Small pelagics (<30 cm),Other fishes & inverts
600264,Lutjanus johnii,John's snapper,17,3,Medium reef assoc. fish (30 - 89 cm),Perch-likes
600155,Lutjanus jordani,Jordan's snapper,17,3,Medium reef assoc. fish (30 - 89 cm),Perch-likes
600442,Argyrops spinifer,King soldier bream,5,3,Medium demersals (30 - 89 cm),Perch-likes
600488,Hypoptychus dybowskii,Korean sandlance,13,12,Small benthopelagics (<30 cm),Other fishes & inverts
601722,Lepidotrigla cavillone,Large-scaled gurnard,4,8,Small demersals (<30 cm),Scorpionfishes
600410,Menticirrhus saxatilis,Northern kingfish,5,3,Medium demersals (30 - 89 cm),Perch-likes
600166,Lutjanus monostigma,One-spot snapper,17,3,Medium reef assoc. fish (30 - 89 cm),Perch-likes
600117,Scomber japonicus,Pacific chub mackerel,2,3,Medium pelagics (30 - 89 cm),Perch-likes
605852,Nemipterus randalli,Randall's threadfin bream,4,3,Small demersals (<30 cm),Perch-likes
604599,Doederleinia berycoides,Blackthroat seaperch,5,3,Medium demersals (30 - 89 cm),Perch-likes
604330,Myliobatis aquila,Common eagle ray,22,9,Large rays (>=90 cm),Sharks & rays
613664,Pennahia anea,Donkey croaker,14,3,Medium benthopelagics (30 - 89 cm),Perch-likes
600172,Lutjanus quinquelineatus,Five-lined snapper,17,3,Medium reef assoc. fish (30 - 89 cm),Perch-likes
601869,Monotaxis grandoculis,Humpnose big-eye bream,17,3,Medium reef assoc. fish (30 - 89 cm),Perch-likes
646376,Liza klunzingeri,Klunzinger's mullet,4,3,Small demersals (<30 cm),Perch-likes
601862,Lethrinus erythracanthus,Orange-spotted emperor,17,3,Medium reef assoc. fish (30 - 89 cm),Perch-likes
601847,Lethrinus obsoletus,Orange-striped emperor,5,3,Medium demersals (30 - 89 cm),Perch-likes
601201,Scorpaena plumieri,Pacific spotted scorpionfish,17,8,Medium reef assoc. fish (30 - 89 cm),Scorpionfishes
613025,Sparisoma cretense,Old parrotfish,17,3,Medium reef assoc. fish (30 - 89 cm),Perch-likes
610301,Takifugu vermicularis,Purple pufferfish,5,12,Medium demersals (30 - 89 cm),Other fishes & inverts
601311,Odonus niger,Red-toothed triggerfish,17,12,Medium reef assoc. fish (30 - 89 cm),Other fishes & inverts
605071,Alepocephalus rostratus,Risso's smooth-head,11,6,Medium bathydemersals (30 - 89 cm),"Salmon, smelts, etc"
605990,Parupeneus cyclostomus,Gold-saddle goatfish,17,3,Medium reef assoc. fish (30 - 89 cm),Perch-likes
600445,Pagrus major,Japanese seabream,6,3,Large demersals (>=90 cm),Perch-likes
608280,Pontinus macrocephalus,Large-headed scorpionfish,5,8,Medium demersals (30 - 89 cm),Scorpionfishes
610308,Patagonotothen ramsayi,Longtail southern cod,14,3,Medium benthopelagics (30 - 89 cm),Perch-likes
607706,Plectorhinchus schotaf,Minstrel sweetlips,17,3,Medium reef assoc. fish (30 - 89 cm),Perch-likes
602569,Bathyraja spinicauda,Spinetail skate,22,9,Large rays (>=90 cm),Sharks & rays
600731,Squatina dumeril,Sand devil,20,9,Large sharks (>=90 cm),Sharks & rays
601458,Spratelloides gracilis,Silver-stripe round herring,1,2,Small pelagics (<30 cm),Herring-likes
600845,Scyliorhinus canicula,Small-spotted catshark,19,9,Small to medium sharks (<90 cm),Sharks & rays
601978,Trachinotus baillonii,Small spotted dart,17,3,Medium reef assoc. fish (30 - 89 cm),Perch-likes
608198,Takifugu rubripes,Tiger pufferfish,5,12,Medium demersals (30 - 89 cm),Other fishes & inverts
600362,Lopholatilus chamaeleonticeps,Great northern tilefish,6,3,Large demersals (>=90 cm),Perch-likes
601217,Paranthias furcifer,Creole-fish,14,3,Medium benthopelagics (30 - 89 cm),Perch-likes
600939,Pterocaesio tile,Dark-banded fusilier,16,3,Small reef assoc. fish (<30 cm),Perch-likes
605545,Scarus forsteni,Forsten's parrotfish,17,3,Medium reef assoc. fish (30 - 89 cm),Perch-likes
600061,Ctenolabrus rupestris,Goldsinny-wrasse,16,3,Small reef assoc. fish (<30 cm),Perch-likes
600350,Polyprion oxygeneios,Hapuku wreckfish,6,3,Large demersals (>=90 cm),Perch-likes
602801,Leuciscus idus,Ide,14,12,Medium benthopelagics (30 - 89 cm),Other fishes & inverts
600679,Etmopterus granulosus,Southern lanternshark,19,9,Small to medium sharks (<90 cm),Sharks & rays
600440,Dentex angolensis,Angolan dentex,4,3,Small demersals (<30 cm),Perch-likes
605652,Neomyxus leuciscus,Acute-jawed mullet,5,3,Medium demersals (30 - 89 cm),Perch-likes
600016,Epinephelus itajara,Atlantic goliath grouper,18,3,Large reef assoc. fish (>=90 cm),Perch-likes
609994,Sicyopterus lagocephalus,Bichique,4,3,Small demersals (<30 cm),Perch-likes
601470,Clupeonella cultriventris,Black and Caspian Sea sprat,1,2,Small pelagics (<30 cm),Herring-likes
605889,Scolopsis taeniata,Black-streaked monocle bream,16,3,Small reef assoc. fish (<30 cm),Perch-likes
601870,Wattsia mossambica,Mozambique large-eye bream,5,3,Medium demersals (30 - 89 cm),Perch-likes
611002,Cynoscion stolzmanni,Stolzmann's weakfish,6,3,Large demersals (>=90 cm),Perch-likes
605548,Scarus ghobban,Blue-barred parrotfish,17,3,Medium reef assoc. fish (30 - 89 cm),Perch-likes
605805,Kyphosus cinerascens,Blue sea chub,17,3,Medium reef assoc. fish (30 - 89 cm),Perch-likes
604460,Epinephelus fuscoguttatus,Brown-marbled grouper,18,3,Large reef assoc. fish (>=90 cm),Perch-likes
607376,Plesiobatis daviesi,Deep-water stingray,22,9,Large rays (>=90 cm),Sharks & rays
600027,Lepidorhombus boscii,Four-spot megrim,23,7,Small to medium flatfishes (<90 cm),Flatfishes
600097,Euthynnus alletteratus,Little tunny,3,4,Large pelagics (>=90 cm),Tuna & billfishes
607111,Cryodraco antarcticus,Long-fingered icefish,11,3,Medium bathydemersals (30 - 89 cm),Perch-likes
604276,Balistes polylepis,Finescale triggerfish,1,1,Small pelagics (<30 cm),Anchovies
665869,Squalus suckleyi,Pacific spiny dogfish,1,1,Small pelagics (<30 cm),Anchovies
69101899,Spisula aequilatera,NA,1,1,Small pelagics (<30 cm),Anchovies
6947573,Arca zebra,Turkey wing,1,1,Small pelagics (<30 cm),Anchovies
692212,Megastraea undosa,Wavy turban,1,1,Small pelagics (<30 cm),Anchovies
6993285,Squilla parva,Small mantis shrimp,1,1,Small pelagics (<30 cm),Anchovies
604823,Pomadasys argyreus,Bluecheek silver grunt,1,1,Small pelagics (<30 cm),Anchovies
605126,Pomadasys commersonnii,Smallspotted grunter,1,1,Small pelagics (<30 cm),Anchovies
604651,Priacanthus tayenus,Purple-spotted bigeye,1,1,Small pelagics (<30 cm),Anchovies
600721,Pristiophorus cirratus,Common sawshark,1,1,Small pelagics (<30 cm),Anchovies
601325,Pseudorhombus arsius,Largetooth flounder,1,1,Small pelagics (<30 cm),Anchovies
601333,Pseudorhombus elevatus,Deep flounder,1,1,Small pelagics (<30 cm),Anchovies
600550,Pterengraulis atherinoides,Wingfin anchovy,1,1,Small pelagics (<30 cm),Anchovies
608393,Pterotolithus maculatus,Blotched tiger-toothed croaker,1,1,Small pelagics (<30 cm),Anchovies
613271,Rhinoptera steindachneri,Pacific cownose ray,1,1,Small pelagics (<30 cm),Anchovies
600901,Rhizoprionodon longurio,Pacific sharpnose shark,1,1,Small pelagics (<30 cm),Anchovies
600112,Sarda australis,Australian bonito,1,1,Small pelagics (<30 cm),Anchovies
601516,Sardinella rouxi,Yellowtail sardinella,1,1,Small pelagics (<30 cm),Anchovies
602447,Schilbe mystus,African butter catfish,1,1,Small pelagics (<30 cm),Anchovies
600129,Scomberomorus munroi,Australian spotted mackerel,1,1,Small pelagics (<30 cm),Anchovies
600268,Abramis brama,Freshwater bream,1,1,Small pelagics (<30 cm),Anchovies
608109,Acanthopagrus australis,Yellowfin bream,1,1,Small pelagics (<30 cm),Anchovies
614601,Acanthopagrus butcheri,Black bream,1,1,Small pelagics (<30 cm),Anchovies
610429,Achirus mazatlanus,Mazatlan sole,1,1,Small pelagics (<30 cm),Anchovies
602593,Acipenser oxyrinchus,Atlantic sturgeon,1,1,Small pelagics (<30 cm),Anchovies
612938,Aldrichetta forsteri,Yellow-eye mullet,1,1,Small pelagics (<30 cm),Anchovies
601903,Alepes kleinii,Razorbelly scad,1,1,Small pelagics (<30 cm),Anchovies
607379,Anableps anableps,Largescale foureyes,1,1,Small pelagics (<30 cm),Anchovies
601275,Anguilla marmorata,Giant mottled eel,1,1,Small pelagics (<30 cm),Anchovies
613142,Argentina elongata,NA,1,1,Small pelagics (<30 cm),Anchovies
611979,Argyrosomus japonicus,Japanese meagre,1,1,Small pelagics (<30 cm),Anchovies
601744,Ariosoma balearicum,Bandtooth conger,1,1,Small pelagics (<30 cm),Anchovies
603056,Bagre panamensis,Chilhuil sea catfish,1,1,Small pelagics (<30 cm),Anchovies
613481,Bagre pinnimaculatus,Red sea catfish,1,1,Small pelagics (<30 cm),Anchovies
604935,Branchiostegus semifasciatus,Zebra tilefish,1,1,Small pelagics (<30 cm),Anchovies
600919,Caesio cuning,Redbelly yellowtail fusilier,1,1,Small pelagics (<30 cm),Anchovies
601905,Carangoides gymnostethus,Bludger,1,1,Small pelagics (<30 cm),Anchovies
600860,Carcharhinus amblyrhynchoides,Graceful shark,1,1,Small pelagics (<30 cm),Anchovies
615721,Carcharhinus tilstoni,Australian blacktip shark,1,1,Small pelagics (<30 cm),Anchovies
604928,Carlarius heudelotii,Smoothmouth sea catfish,1,1,Small pelagics (<30 cm),Anchovies
614131,Centroberyx gerrardi,Bight redfish,1,1,Small pelagics (<30 cm),Anchovies
610975,Centropomus armatus,Armed snook,1,1,Small pelagics (<30 cm),Anchovies
606429,Centropomus medius,Blackfin snook,1,1,Small pelagics (<30 cm),Anchovies
606428,Centropomus nigrescens,Black snook,1,1,Small pelagics (<30 cm),Anchovies
610978,Centropomus robalito,Yellowfin snook,1,1,Small pelagics (<30 cm),Anchovies
606430,Centropomus viridis,White snook,1,1,Small pelagics (<30 cm),Anchovies
610296,Champsodon capensis,Gaper,1,1,Small pelagics (<30 cm),Anchovies
602443,Chrysichthys auratus,NA,1,1,Small pelagics (<30 cm),Anchovies
602441,Chrysichthys maurus,NA,1,1,Small pelagics (<30 cm),Anchovies
602440,Chrysichthys nigrodigitatus,Bagrid catfish,1,1,Small pelagics (<30 cm),Anchovies
604942,Citharichthys stampflii,Smooth flounder,1,1,Small pelagics (<30 cm),Anchovies
601934,Clarias gariepinus,North African catfish,1,1,Small pelagics (<30 cm),Anchovies
602488,Coptodon guineensis,Guinean tilapia,1,1,Small pelagics (<30 cm),Anchovies
605456,Cynoglossus cynoglossus,Bengal tongue sole,1,1,Small pelagics (<30 cm),Anchovies
608238,Cynoglossus lingua,Long tongue sole,1,1,Small pelagics (<30 cm),Anchovies
604950,Cynoglossus monodi,Guinean tonguesole,1,1,Small pelagics (<30 cm),Anchovies
608854,Dagetichthys lusitanicus,Portuguese sole,1,1,Small pelagics (<30 cm),Anchovies
6926015,Crangon franciscorum,California bay shrimp,1,1,Small pelagics (<30 cm),Anchovies
609185,Dermatolepis dermatolepis,Leather bass,1,1,Small pelagics (<30 cm),Anchovies
605997,Dichistius capensis,Galjoen,1,1,Small pelagics (<30 cm),Anchovies
610008,Dormitator lebretonis,NA,1,1,Small pelagics (<30 cm),Anchovies
607692,Drepane longimana,Concertina fish,1,1,Small pelagics (<30 cm),Anchovies
605512,Elops machnata,Tenpounder,1,1,Small pelagics (<30 cm),Anchovies
604960,Ephippion guttifer,Prickly puffer,1,1,Small pelagics (<30 cm),Anchovies
607345,Epinephelus flavocaeruleus,Blue-and-yellow grouper,1,1,Small pelagics (<30 cm),Anchovies
608196,Epinephelus labriformis,Starry grouper,1,1,Small pelagics (<30 cm),Anchovies
601522,Escualosa thoracata,White sardine,1,1,Small pelagics (<30 cm),Anchovies
604454,Eubleekeria splendens,Splendid ponyfish,1,1,Small pelagics (<30 cm),Anchovies
601032,Exocoetus volitans,Tropical two-wing flyingfish,1,1,Small pelagics (<30 cm),Anchovies
605321,Genyagnus monopterygius,Spotted stargazer,1,1,Small pelagics (<30 cm),Anchovies
608731,Glaucostegus granulatus,Granulated guitarfish,1,1,Small pelagics (<30 cm),Anchovies
604833,Glossogobius giuris,Tank goby,1,1,Small pelagics (<30 cm),Anchovies
609956,Gobionellus occidentalis,Delta goby,1,1,Small pelagics (<30 cm),Anchovies
600103,Grammatorcynus bicarinatus,Shark mackerel,1,1,Small pelagics (<30 cm),Anchovies
601601,Gudusia chapra,Indian river shad,1,1,Small pelagics (<30 cm),Anchovies
605053,Harriotta raleighana,Pacific longnose chimaera,1,1,Small pelagics (<30 cm),Anchovies
614309,Helicolenus percoides,Red gurnard perch,1,1,Small pelagics (<30 cm),Anchovies
602390,Hemichromis fasciatus,Banded jewelfish,1,1,Small pelagics (<30 cm),Anchovies
605926,Hemitriakis japanica,Japanese topeshark,1,1,Small pelagics (<30 cm),Anchovies
602319,Heterobranchus longifilis,Sampa,1,1,Small pelagics (<30 cm),Anchovies
605507,Himantura uarnak,Honeycomb stingray,1,1,Small pelagics (<30 cm),Anchovies
609205,Hyporthodus acanthistius,Rooster hind,1,1,Small pelagics (<30 cm),Anchovies
606371,Hyporthodus quernus,Hawaiian grouper,1,1,Small pelagics (<30 cm),Anchovies
606530,Johnius dussumieri,Sin croaker,1,1,Small pelagics (<30 cm),Anchovies
605157,Kuhlia sandvicensis,Hawaiian flagtail,1,1,Small pelagics (<30 cm),Anchovies
612960,Latridopsis ciliaris,Blue moki,1,1,Small pelagics (<30 cm),Anchovies
601857,Lethrinus laticaudis,Grass emperor,1,1,Small pelagics (<30 cm),Anchovies
601426,Lutjanus colorado,Colorado snapper,1,1,Small pelagics (<30 cm),Anchovies
600177,Lutjanus sanguineus,Humphead snapper,1,1,Small pelagics (<30 cm),Anchovies
600178,Lutjanus sebae,Emperor red snapper,1,1,Small pelagics (<30 cm),Anchovies
609915,Monodactylus sebae,African moony,1,1,Small pelagics (<30 cm),Anchovies
603308,Morone chrysops,White bass,1,1,Small pelagics (<30 cm),Anchovies
613017,Mugil capurrii,Leaping African mullet,1,1,Small pelagics (<30 cm),Anchovies
613830,Mugil thoburni,Thoburn's mullet,1,1,Small pelagics (<30 cm),Anchovies
605931,Mustelus griseus,Spotless smooth-hound,1,1,Small pelagics (<30 cm),Anchovies
603333,Mycteroperca jordani,Gulf grouper,1,1,Small pelagics (<30 cm),Anchovies
609398,Mycteroperca rosacea,Leopard grouper,1,1,Small pelagics (<30 cm),Anchovies
612823,Myxus elongatus,Sand grey mullet,1,1,Small pelagics (<30 cm),Anchovies
600895,Nasolamia velox,Whitenose shark,1,1,Small pelagics (<30 cm),Anchovies
614549,Nelusetta ayraud,Chinaman-leatherjacket,1,1,Small pelagics (<30 cm),Anchovies
611994,Nemadactylus douglasii,Porae,1,1,Small pelagics (<30 cm),Anchovies
603550,Nematistius pectoralis,Roosterfish,1,1,Small pelagics (<30 cm),Anchovies
604565,Nemipterus hexodon,Ornate threadfin bream,1,1,Small pelagics (<30 cm),Anchovies
604567,Nemipterus mesoprion,Mauvelip threadfin bream,1,1,Small pelagics (<30 cm),Anchovies
612019,Neogobius melanostomus,Round goby,1,1,Small pelagics (<30 cm),Anchovies
601151,Nicholsina usta,Emerald parrotfish,1,1,Small pelagics (<30 cm),Anchovies
612840,Odax pullus,Butterfish,1,1,Small pelagics (<30 cm),Anchovies
616324,Oedalechilus labeo,Boxlip mullet,1,1,Small pelagics (<30 cm),Anchovies
